R-HSA-1855204	26
R-HSA-163841	3
R-HSA-5674499	6
R-HSA-381183	9
R-HSA-8855121	6
R-HSA-5603041	11
R-HSA-1855191	4
R-HSA-1222449	1
R-HSA-8875656	9
R-HSA-68949	71
R-HSA-163282	3
R-HSA-5368598	5
R-HSA-983712	24
R-HSA-5668541	67
R-HSA-381070	2
R-HSA-2022090	50
R-HSA-1679131	13
R-HSA-912446	56
R-HSA-1482798	6
R-HSA-2980767	7
R-HSA-2129379	38
R-HSA-425986	9
R-HSA-159230	32
R-HSA-159231	38
R-HSA-159236	69
R-HSA-1299361	2
R-HSA-3858516	2
R-HSA-5602410	1
R-HSA-5602415	1
R-HSA-1445148	80
R-HSA-196741	21
R-HSA-1483196	1
R-HSA-1483191	28
R-HSA-180689	4
R-HSA-1912399	6
R-HSA-1483206	4
R-HSA-5205685	22
R-HSA-110362	7
R-HSA-418886	9
R-HSA-418885	13
R-HSA-2151209	10
R-HSA-203615	10
R-HSA-418889	10
R-HSA-2151201	43
R-HSA-390450	10
R-HSA-186763	26
R-HSA-6809371	125
R-HSA-5358752	15
R-HSA-5358751	15
R-HSA-3311021	3
R-HSA-500753	5
R-HSA-877300	166
R-HSA-427359	37
R-HSA-198745	3
R-HSA-450341	10
R-HSA-74749	9
R-HSA-3322077	15
R-HSA-5687868	2
R-HSA-5334118	34
R-HSA-5602636	2
R-HSA-1442490	64
R-HSA-5467333	1
R-HSA-5467337	14
R-HSA-159763	9
R-HSA-111463	5
R-HSA-351143	2
R-HSA-432040	44
R-HSA-432047	13
R-HSA-901032	21
R-HSA-167172	46
R-HSA-190377	9
R-HSA-190374	1
R-HSA-190375	9
R-HSA-428808	6
R-HSA-190373	8
R-HSA-190370	5
R-HSA-190371	4
R-HSA-1482801	22
R-HSA-2122947	45
R-HSA-2122948	30
R-HSA-167287	36
R-HSA-194002	9
R-HSA-198933	256
R-HSA-8935690	4
R-HSA-1237044	12
R-HSA-171007	12
R-HSA-75158	7
R-HSA-167590	9
R-HSA-5656121	17
R-HSA-171319	6
R-HSA-389977	22
R-HSA-611105	88
R-HSA-3000157	30
R-HSA-167826	5
R-HSA-167827	5
R-HSA-174178	72
R-HSA-1368108	45
R-HSA-189483	6
R-HSA-68689	11
R-HSA-1660499	49
R-HSA-111995	2
R-HSA-111997	1
R-HSA-399956	16
R-HSA-399955	14
R-HSA-399954	16
R-HSA-912694	23
R-HSA-2142753	4
R-HSA-164939	2
R-HSA-1299287	1
R-HSA-5250924	59
R-HSA-418346	8
R-HSA-433137	5
R-HSA-1855231	1
R-HSA-6804759	14
R-HSA-6804758	23
R-HSA-6804754	2
R-HSA-6804757	35
R-HSA-6804756	91
R-HSA-5655302	28
R-HSA-5358346	60
R-HSA-205043	15
R-HSA-444209	5
R-HSA-176034	2
R-HSA-170660	10
R-HSA-159227	31
R-HSA-5676934	6
R-HSA-3295583	28
R-HSA-5357905	32
R-HSA-442745	2
R-HSA-6804116	13
R-HSA-6804115	21
R-HSA-2730905	74
R-HSA-389513	21
R-HSA-1483213	13
R-HSA-209560	13
R-HSA-209563	4
R-HSA-2197563	12
R-HSA-5358565	14
R-HSA-5662702	5
R-HSA-3270619	13
R-HSA-1268020	62
R-HSA-162710	15
R-HSA-74752	2
R-HSA-74751	8
R-HSA-2467813	179
R-HSA-163615	17
R-HSA-4615885	42
R-HSA-446203	11
R-HSA-420029	30
R-HSA-446205	5
R-HSA-8849932	21
R-HSA-2871809	88
R-HSA-157881	5
R-HSA-422085	18
R-HSA-167161	46
R-HSA-167160	27
R-HSA-167162	46
R-HSA-72695	52
R-HSA-8869496	5
R-HSA-109688	66
R-HSA-72689	102
R-HSA-1971475	26
R-HSA-500657	21
R-HSA-186797	31
R-HSA-69200	4
R-HSA-445144	20
R-HSA-5423646	20
R-HSA-73776	46
R-HSA-167290	36
R-HSA-1989781	116
R-HSA-180024	24
R-HSA-72764	94
R-HSA-6803157	37
R-HSA-190704	3
R-HSA-392170	22
R-HSA-909733	131
R-HSA-6807878	95
R-HSA-2892245	3
R-HSA-2892247	12
R-HSA-74217	13
R-HSA-5223345	21
R-HSA-8875513	5
R-HSA-964975	3
R-HSA-69183	10
R-HSA-417957	12
R-HSA-5619107	2
R-HSA-430039	15
R-HSA-380270	76
R-HSA-400042	28
R-HSA-3248023	1
R-HSA-2161517	5
R-HSA-209952	2
R-HSA-373760	13
R-HSA-5638303	2
R-HSA-5627117	17
R-HSA-1810476	21
R-HSA-193048	11
R-HSA-1222556	32
R-HSA-5339717	6
R-HSA-5339716	15
R-HSA-3595174	7
R-HSA-3595177	7
R-HSA-3595172	7
R-HSA-111367	10
R-HSA-418359	12
R-HSA-5654221	14
R-HSA-5654227	9
R-HSA-5654228	13
R-HSA-6791226	172
R-HSA-434316	8
R-HSA-170670	14
R-HSA-76042	46
R-HSA-8866376	5
R-HSA-8851680	12
R-HSA-428776	4
R-HSA-73980	23
R-HSA-428559	2
R-HSA-5666185	9
R-HSA-72165	52
R-HSA-72163	177
R-HSA-1483226	5
R-HSA-110381	3
R-HSA-420499	40
R-HSA-936964	17
R-HSA-165160	2
R-HSA-1474244	15
R-HSA-1221632	58
R-HSA-674695	83
R-HSA-77310	5
R-HSA-187042	2
R-HSA-141444	2
R-HSA-4641258	57
R-HSA-5362517	20
R-HSA-5621480	29
R-HSA-177539	3
R-HSA-77075	27
R-HSA-6794361	60
R-HSA-427601	9
R-HSA-446210	8
R-HSA-1566977	6
R-HSA-5621575	21
R-HSA-159782	10
R-HSA-5649702	7
R-HSA-73772	30
R-HSA-73777	59
R-HSA-535734	8
R-HSA-73779	46
R-HSA-5655862	17
R-HSA-1266695	17
R-HSA-190827	3
R-HSA-6807004	20
R-HSA-180534	52
R-HSA-844615	3
R-HSA-198765	2
R-HSA-948021	2
R-HSA-446107	11
R-HSA-75108	4
R-HSA-75109	26
R-HSA-75105	26
R-HSA-75102	2
R-HSA-174577	7
R-HSA-204626	4
R-HSA-5675221	38
R-HSA-167021	3
R-HSA-419771	9
R-HSA-70268	17
R-HSA-70263	32
R-HSA-983189	61
